d,T,K,u,time_simu
1.0,1.0,10.0,1.0075645971514984,123.954860678
1.0,1.0,10.0,0.9867512165698445,133.839193174
1.0,1.0,10.0,0.9864216398489174,125.324126507
1.0,1.0,10.0,0.9947051103940601,125.298442066
1.0,1.0,10.0,0.9768168637797561,130.264153708
2.0,1.0,10.0,0.9582363218682841,149.638814764
2.0,1.0,10.0,0.9640422536937933,150.292843318
2.0,1.0,10.0,1.0050435301847367,151.334421281
2.0,1.0,10.0,0.9691708288308266,151.700183654
2.0,1.0,10.0,0.9866651941411504,139.641603695
5.0,1.0,10.0,0.9117658326083178,178.094593516
5.0,1.0,10.0,0.9062781151720565,168.298601809
5.0,1.0,10.0,0.921060768073567,183.029410177
5.0,1.0,10.0,0.9182207911042551,177.703346986
5.0,1.0,10.0,0.9284695824589965,181.802961219
10.0,1.0,10.0,0.8968424432729395,264.218439197
10.0,1.0,10.0,0.9051727930306933,274.751701049
10.0,1.0,10.0,0.8345273212441557,267.688246834
10.0,1.0,10.0,0.8287332240862675,271.978162778
10.0,1.0,10.0,0.8549406737711611,265.447426127
1.0,0.2,10.0,0.9931381540109087,123.431230854
1.0,0.2,10.0,0.9932083020368015,122.214344354
1.0,0.2,10.0,0.9932170367316986,125.746617399
1.0,0.2,10.0,0.9932698818624451,126.763420935
1.0,0.2,10.0,0.9932942043293365,123.310984846
2.0,0.2,10.0,0.9870329164483687,147.421177399
2.0,0.2,10.0,0.9864432472658515,148.37833922
2.0,0.2,10.0,0.986896589402868,148.551618246
2.0,0.2,10.0,0.9871464943416072,154.300774349
2.0,0.2,10.0,0.9869223430328793,147.312788969
5.0,0.2,10.0,0.9704918199434116,171.341162471
5.0,0.2,10.0,0.9720948079636167,170.2693835
5.0,0.2,10.0,0.9707847744092045,173.825536159
5.0,0.2,10.0,0.971120397147757,172.768505624
5.0,0.2,10.0,0.9708614695165529,175.591261954
10.0,0.2,10.0,0.9516596496847162,259.946956667
10.0,0.2,10.0,0.9510237653715766,261.676220001
10.0,0.2,10.0,0.9518671952636254,263.153255077
10.0,0.2,10.0,0.9511118797151664,256.847052623
10.0,0.2,10.0,0.9513952278439207,246.798326066
1.0,0.5,10.0,0.9851081029712143,126.72521152
1.0,0.5,10.0,0.9902187827068283,126.09070974
1.0,0.5,10.0,0.9887392675557908,112.875034653
1.0,0.5,10.0,0.9890890958251449,124.542304697
1.0,0.5,10.0,0.9868513017487479,124.127346944
2.0,0.5,10.0,0.9754761314762426,148.482263782
2.0,0.5,10.0,0.974578840815067,139.547511237
2.0,0.5,10.0,0.9746965787156459,144.652822455
2.0,0.5,10.0,0.9773280054988135,148.022850298
2.0,0.5,10.0,0.973057443867641,149.414113577
5.0,0.5,10.0,0.9390908773124492,177.954441227
5.0,0.5,10.0,0.9440953663692693,173.602090703
5.0,0.5,10.0,0.9495611535972182,186.214724428
5.0,0.5,10.0,0.9447657225985582,177.124403805
5.0,0.5,10.0,0.9381639846130423,172.892024279
10.0,0.5,10.0,0.9032582892187431,263.694123745
10.0,0.5,10.0,0.9070074503864591,257.783114907
10.0,0.5,10.0,0.9105869475909849,260.808627182
10.0,0.5,10.0,0.9029821195367839,259.974782757
10.0,0.5,10.0,0.9077848063211407,263.336799044
1.0,1.0,10.0,0.9777150507298054,123.705067506
1.0,1.0,10.0,0.9633554494026713,129.420658048
1.0,1.0,10.0,0.9884778694243063,130.339201161
1.0,1.0,10.0,0.9777603005459627,124.167458668
1.0,1.0,10.0,0.9830998234597305,124.31254625
2.0,1.0,10.0,0.9612584940843909,145.188417913
2.0,1.0,10.0,0.9774765305845513,154.446994439
2.0,1.0,10.0,0.9542183737227454,153.057223319
2.0,1.0,10.0,0.9616547791168704,149.431117676
2.0,1.0,10.0,0.9744040838490867,151.777101354
5.0,1.0,10.0,0.929264770583879,172.281885502
5.0,1.0,10.0,0.9162748917475916,173.354808143
5.0,1.0,10.0,0.9034856657955167,174.64892107
5.0,1.0,10.0,0.9102854505611279,178.174936642
5.0,1.0,10.0,0.9200995303649091,175.215253861
10.0,1.0,10.0,0.8682565988165215,266.639171524
10.0,1.0,10.0,0.8653483494723782,266.079115147
10.0,1.0,10.0,0.894769996035962,270.53689066
