d,T,N,u,time_simu,ref_value
1.0,0.5,10.0,1.3081108331680298,21.674925414,
1.0,0.5,10.0,1.3080792427062988,21.42346479,
1.0,0.5,10.0,1.3081278800964355,22.101871256,
1.0,0.5,10.0,1.3081200122833252,22.025768291,
1.0,0.5,10.0,1.308065414428711,23.522132165,
2.0,0.5,10.0,1.4393608570098877,22.728914337,
2.0,0.5,10.0,1.4393720626831055,22.401572065,
2.0,0.5,10.0,1.4393315315246582,22.295376258,
2.0,0.5,10.0,1.4393796920776367,22.65826953,
2.0,0.5,10.0,1.4393538236618042,22.627994332,
5.0,0.5,10.0,1.4546763896942139,23.709195449,
5.0,0.5,10.0,1.4547024965286255,23.417497595,
5.0,0.5,10.0,1.4546749591827393,22.772333357,
5.0,0.5,10.0,1.4546887874603271,22.45170649,
5.0,0.5,10.0,1.4546899795532227,22.181680154,
10.0,0.5,10.0,1.4472442865371704,23.983445503,
10.0,0.5,10.0,1.4473658800125122,22.896211625,
10.0,0.5,10.0,1.4473176002502441,23.246327466,
10.0,0.5,10.0,1.4472426176071167,23.162995231,
10.0,0.5,10.0,1.4474005699157715,22.887625924,
1.0,1.0,10.0,1.6192138195037842,22.409620084,
1.0,1.0,10.0,1.6191539764404297,21.986467962,
1.0,1.0,10.0,1.6191956996917725,21.103654517,
1.0,1.0,10.0,1.6191869974136353,21.599448808,
1.0,1.0,10.0,1.6192115545272827,20.956783205,
2.0,1.0,10.0,1.9020090103149414,22.941418255,
2.0,1.0,10.0,1.9019731283187866,21.743074427,
2.0,1.0,10.0,1.9019933938980103,21.940538858,
2.0,1.0,10.0,1.901904821395874,21.89238575,
2.0,1.0,10.0,1.9019601345062256,22.367376255,
5.0,1.0,10.0,1.936592936515808,22.145045,
5.0,1.0,10.0,1.9366645812988281,22.793691604,
5.0,1.0,10.0,1.9365506172180176,22.363054668,
5.0,1.0,10.0,1.936467170715332,22.070654402,
5.0,1.0,10.0,1.9365943670272827,21.91756358,
10.0,1.0,10.0,1.9222817420959473,22.87328667,
10.0,1.0,10.0,1.9221569299697876,22.629240239,
10.0,1.0,10.0,1.922327995300293,24.461794261,
10.0,1.0,10.0,1.922439694404602,22.10500874,
10.0,1.0,10.0,1.922295093536377,22.172990601,
