d,T,N,u,time_simu,ref_value
5.0,0.5,10.0,0.9567086696624756,37.98143239,
5.0,0.5,10.0,0.95526123046875,38.114525405,
5.0,0.5,10.0,0.9468697905540466,37.930125056,
5.0,0.5,10.0,0.9547851085662842,37.828783404,
10.0,0.5,10.0,0.9232920408248901,43.048102742,
10.0,0.5,10.0,0.916774332523346,43.467451158,
10.0,0.5,10.0,0.925714373588562,42.688052278,
10.0,0.5,10.0,0.9289569854736328,43.443654224,
10.0,0.5,10.0,0.9299722909927368,43.049627933,
1.0,1.0,10.0,0.9817700982093811,29.037093689,
1.0,1.0,10.0,0.9823550581932068,29.462057835,
1.0,1.0,10.0,0.9823002815246582,28.983517852,
1.0,1.0,10.0,0.9826689958572388,29.869464896,
1.0,1.0,10.0,0.9826524257659912,28.902718845,
2.0,1.0,10.0,0.9657431244850159,34.562167622,
2.0,1.0,10.0,0.9658871293067932,34.842244771,
2.0,1.0,10.0,0.9666135907173157,34.446810628,
2.0,1.0,10.0,0.9655400514602661,34.397086609,
2.0,1.0,10.0,0.9661278128623962,34.179174113,
5.0,1.0,10.0,0.9184722900390625,39.356125816,
5.0,1.0,10.0,0.9197683930397034,38.900712393,
5.0,1.0,10.0,0.922898530960083,39.76633021,
5.0,1.0,10.0,0.9228032827377319,38.968881259,
5.0,1.0,10.0,0.9208310842514038,39.598982199,
10.0,1.0,10.0,0.8714890480041504,44.048121691,
10.0,1.0,10.0,0.871292769908905,43.984481989,
10.0,1.0,10.0,0.8707785606384277,44.637530857,
10.0,1.0,10.0,0.8688098192214966,44.019096713,
10.0,1.0,10.0,0.8643308281898499,44.602494275,
