d,T,K,u,time_simu
10.0,0.2,10.0,1.1709846125210586,72.380748184
10.0,0.2,10.0,1.1716038005925984,68.70085462
1.0,0.5,10.0,1.3545222188076504,21.289589414
1.0,0.5,10.0,1.3519973267828604,21.562872551
1.0,0.5,10.0,1.353734302195374,20.714500478
1.0,0.5,10.0,1.3512233555398836,19.452715629
1.0,0.5,10.0,1.353033929069304,21.131223101
2.0,0.5,10.0,1.4420705585392903,25.970088508
2.0,0.5,10.0,1.4449587493406193,25.161981794
2.0,0.5,10.0,1.442811117028904,25.103079687
2.0,0.5,10.0,1.441473627228882,23.990808064
2.0,0.5,10.0,1.440506648117414,24.555621363
5.0,0.5,10.0,1.456483360995769,54.206196881
5.0,0.5,10.0,1.4593826309385851,50.926990361
5.0,0.5,10.0,1.459701379587294,53.211375517
5.0,0.5,10.0,1.460337522442656,52.756486958
5.0,0.5,10.0,1.463333262813419,51.744537319
10.0,0.5,10.0,1.4533124697533357,72.356316971
10.0,0.5,10.0,1.4501907600291384,71.250010216
10.0,0.5,10.0,1.4493320913276921,72.91372999
10.0,0.5,10.0,1.447921215478249,71.223212515
10.0,0.5,10.0,1.4512222245810338,69.997608442
1.0,1.0,10.0,1.7136554363149814,20.726670713
1.0,1.0,10.0,1.7146130290672374,20.758028545
1.0,1.0,10.0,1.7138668541482782,19.705785797
1.0,1.0,10.0,1.710337764854176,20.442130447
1.0,1.0,10.0,1.7155723074629012,19.474066236
2.0,1.0,10.0,1.906067052716218,24.075131898
2.0,1.0,10.0,1.9083211610202175,24.615628488
2.0,1.0,10.0,1.9097872357286574,24.507006078
2.0,1.0,10.0,1.9030574455747358,25.867579091
2.0,1.0,10.0,1.9039279025711973,25.756211488
5.0,1.0,10.0,1.9485591293303823,52.905435638
5.0,1.0,10.0,1.9372607052523736,52.786559327
5.0,1.0,10.0,1.9466811782592321,53.369314446
5.0,1.0,10.0,1.9425123411980618,52.454885088
5.0,1.0,10.0,1.930791418757121,53.266126211
10.0,1.0,10.0,1.92736169663789,74.474975584
10.0,1.0,10.0,1.9337403433164395,73.957898186
10.0,1.0,10.0,1.9251205580648834,71.295127682
10.0,1.0,10.0,1.923863226990266,73.90785494
10.0,1.0,10.0,1.9260251057488715,74.719136358
