d,T,K,u,time_simu
2.0,0.2,10.0,0.9872295995378514,145.685803918
5.0,0.2,10.0,0.9701730232584656,160.254034944
5.0,0.2,10.0,0.9704266205581858,169.223366499
5.0,0.2,10.0,0.9707037894290376,177.023365367
5.0,0.2,10.0,0.9706598801800436,177.807731804
5.0,0.2,10.0,0.9707762201698471,175.302459117
10.0,0.2,10.0,0.9514594069988287,255.704347999
10.0,0.2,10.0,0.9519682764547233,261.786081434
10.0,0.2,10.0,0.9515246199465077,255.448133479
10.0,0.2,10.0,0.9515523590352485,247.075276412
10.0,0.2,10.0,0.9523062933483587,259.436546152
1.0,0.5,10.0,0.9843119472837897,122.962825466
1.0,0.5,10.0,0.9883767400292162,120.067243471
1.0,0.5,10.0,0.9851441463087601,124.116804268
1.0,0.5,10.0,0.9878315620185795,131.60919374
1.0,0.5,10.0,0.9850847499962652,125.484037338
2.0,0.5,10.0,0.9796198523986961,159.678819285
2.0,0.5,10.0,0.9776426160627002,151.813183905
2.0,0.5,10.0,0.9708063301443579,148.938086391
2.0,0.5,10.0,0.9791884250655009,153.690728039
2.0,0.5,10.0,0.9792499091644736,152.557662922
5.0,0.5,10.0,0.9427261785808652,181.881345312
5.0,0.5,10.0,0.9421776006797555,182.5258312
5.0,0.5,10.0,0.9450592528795632,180.971371185
5.0,0.5,10.0,0.948007758582804,175.248088821
5.0,0.5,10.0,0.9438494774839739,174.888549731
10.0,0.5,10.0,0.9040268014714361,265.548375103
10.0,0.5,10.0,0.8989974253027425,262.944844187
10.0,0.5,10.0,0.9080908084930288,239.163279495
10.0,0.5,10.0,0.9086580046268429,266.936987763
10.0,0.5,10.0,0.9027593086761311,261.275633118
1.0,1.0,10.0,0.9917479789036094,121.250982954
1.0,1.0,10.0,0.9862946364744077,123.869077084
1.0,1.0,10.0,0.9742497748567611,117.477418954
1.0,1.0,10.0,0.9985090189678639,120.9203546
1.0,1.0,10.0,0.9815299629534122,119.023624136
2.0,1.0,10.0,0.9904910214147805,147.421391387
2.0,1.0,10.0,0.9659769195020836,148.673013627
2.0,1.0,10.0,0.9875245430531666,152.11580568
2.0,1.0,10.0,0.944114924739153,151.647281768
2.0,1.0,10.0,0.9685112279652073,147.766225344
5.0,1.0,10.0,0.9135628101386295,176.304185281
5.0,1.0,10.0,0.8968760380545251,165.462908723
5.0,1.0,10.0,0.9684036608931035,176.701998963
5.0,1.0,10.0,0.9395016392848892,177.99996953
5.0,1.0,10.0,0.9516512430750463,176.764803754
10.0,1.0,10.0,0.8961970384441362,273.576694088
10.0,1.0,10.0,0.8358082182199352,266.666124938
10.0,1.0,10.0,0.8681802073608913,265.428575456
10.0,1.0,10.0,0.8812802303094471,266.443773479
10.0,1.0,10.0,0.8509464570768246,269.71300918
