d,T,K,u,time_simu
5.0,1.0,10.0,0.997597997949071,0.017130975
5.0,1.0,10.0,0.9960629381308083,0.016765834
5.0,1.0,10.0,0.9965206827894992,0.017309509
10.0,1.0,10.0,0.9898088642677885,0.020315281
10.0,1.0,10.0,0.9886053784443077,0.019077391
10.0,1.0,10.0,0.9910975442386831,0.019855658
10.0,1.0,10.0,0.99245092577117,0.019172957
10.0,1.0,10.0,0.9905054541330455,0.019132906
1.0,0.2,10.0,0.9996096227943847,0.014976487
1.0,0.2,10.0,0.9995776575734855,0.014361137
1.0,0.2,10.0,0.9995995326449312,0.014899375
1.0,0.2,10.0,0.999587670301301,0.0159882
1.0,0.2,10.0,0.9995938143915485,0.014627024
2.0,0.2,10.0,0.9991700587108923,0.015055442
2.0,0.2,10.0,0.9991995002954448,0.016425856
2.0,0.2,10.0,0.9991720917662331,0.015537588
2.0,0.2,10.0,0.9991993380331184,0.016180405
2.0,0.2,10.0,0.9992192649280545,0.016183644
5.0,0.2,10.0,0.9979929828842491,0.017505909
5.0,0.2,10.0,0.9979680459668884,0.015577515
5.0,0.2,10.0,0.9978960926786875,0.016362561
5.0,0.2,10.0,0.9979893815460912,0.016731479
5.0,0.2,10.0,0.997906617227998,0.016541159
10.0,0.2,10.0,0.9958367203306959,0.020573364
10.0,0.2,10.0,0.9959257601009808,0.020087865
10.0,0.2,10.0,0.9959303456900872,0.019384347
10.0,0.2,10.0,0.9958699140284559,0.020426273
10.0,0.2,10.0,0.9959716623473972,0.018642909
1.0,0.5,10.0,0.999093581333472,0.015720779
1.0,0.5,10.0,0.9992890794071728,0.016487536
1.0,0.5,10.0,0.9993195097186162,0.01540076
1.0,0.5,10.0,0.9992415005292086,0.013343325
1.0,0.5,10.0,0.9992595856021519,0.013693074
2.0,0.5,10.0,0.998523839460869,0.015455566
2.0,0.5,10.0,0.9984968514604113,0.015871075
2.0,0.5,10.0,0.9983788924648944,0.016924349
2.0,0.5,10.0,0.9985277621014088,0.015536696
2.0,0.5,10.0,0.9985675014503425,0.015762015
5.0,0.5,10.0,0.9961323094272109,0.016296472
5.0,0.5,10.0,0.9963272302597201,0.016936529
5.0,0.5,10.0,0.9961692561663844,0.017194868
5.0,0.5,10.0,0.9960917382922292,0.016209753
5.0,0.5,10.0,0.9962849345387149,0.016970669
10.0,0.5,10.0,0.9922306651235538,0.020700483
10.0,0.5,10.0,0.9928727131360547,0.019673657
10.0,0.5,10.0,0.9924426063475418,0.020696674
10.0,0.5,10.0,0.9927348499105878,0.01892681
10.0,0.5,10.0,0.9928894240385556,0.019232448
1.0,1.0,10.0,0.9993984599785635,0.014906086
1.0,1.0,10.0,0.9990546698359193,0.015294705
1.0,1.0,10.0,0.9994380131733672,0.015617954
1.0,1.0,10.0,0.9988071581198112,0.015688854
1.0,1.0,10.0,0.9984884898481607,0.015185725
2.0,1.0,10.0,0.9986050846309444,0.017282137
2.0,1.0,10.0,0.9975797721276413,0.016102952
2.0,1.0,10.0,0.9984000191509051,0.015182936
2.0,1.0,10.0,0.99843379796987,0.015912292
2.0,1.0,10.0,0.9977973011948785,0.016254071
5.0,1.0,10.0,0.9946656518511371,0.016722399
5.0,1.0,10.0,0.9966503454802519,0.017891553
5.0,1.0,10.0,0.9952519443938714,0.017425016
5.0,1.0,10.0,0.9949940781249716,0.017321606
5.0,1.0,10.0,0.9937736437049204,0.016658279
10.0,1.0,10.0,0.9914258225620336,0.01878951
10.0,1.0,10.0,0.991974209075951,0.020820071
10.0,1.0,10.0,0.9918658862511056,0.019493496
10.0,1.0,10.0,0.9903733481458338,0.020603381
10.0,1.0,10.0,0.9919386191666167,0.019484866
